bor,113866
kvinner,113557
punkt,113376
13.,113311
18.,113149
talt,113132
svar,112729
16.,112615
Anders,112465
skole,112454
op.,112095
Jfr,112041
that,111743
sprang,111573
bodde,111470
eier,111415
41,111373
især,111255
endog,111246
eksempel,111163
råd,111154
vis,111015
Hvordan,111013
umulig,110935
trenger,110704
ordet,110470
naturlig,110390
betale,110389
500,110375
Peder,110368
øieblikk,110358
London,110352
ner,110084
fremmede,109909
1930,109869
1918,109351
dårlig,109331
No,109010
Fru,108749
Paa,108639
Norsk,108611
19.,108601
tvil,108543
sjøen,108536
medlem,108464
ryggen,108447
blit,108375
virket,108112
høiere,108044
konge,107953
forstår,107866
55,107813
kvinne,107665
fart,107618
sidste,107601
Henrik,107566
sluttet,107560
høi,107391
as,107370
bygget,107155
røde,107105
engelske,107090
hit,107089
Min,107053
Paris,106998
øvrige,106943
stanset,106921
støtte,106900
meter,106874
begynne,106833
luften,106767
vesentlig,106765
tanke,106711
tross,106684
stirret,106643
tur,106571
slett,106544
John,106537
lignende,106435
svarer,106345
blant,106125
august,105932
steg,105893
kjære,105849
grunnen,105833
kaller,105748
faller,105438
20.,105244
baade,105021
Kom,104956
års,104923
tett,104911
snudde,104720
kristne,104582
het,104541
Kanskje,104531
Slik,104303
52,104247
skjønt,104027
sider,103939
blikk,103912
w,103886
brukte,103865
legger,103863
ren,103805
tanken,103624
46,103421
bære,103325
reiser,103247
laa,103062
dom,103006
Europa,102966
herre,102954
staar,102877
47,102715
OG,102651
1921,102535
Hansen,102533
bror,102388
klare,102229
li,102190
rolle,102148
forstod,102020
Skal,101926
danner,101913
havet,101879
1919,101610
kunnet,101588
62,101377
moren,101324
aller,101211
nokså,101174
sitte,101170
Hvem,101129
dypt,101108
hat,101046
oktober,101020
bestemte,100964
CO,100935
bringe,100934
Marie,100753
gr,100746
døden,100741
sjelden,100578
politiske,100575
regnet,100512
hellige,100400
forresten,100381
betydelig,100352
almindelige,100217
tegn,100197
fl.,100166
består,99969
Mens,99797
with,99767
faste,99710
forskjellig,99706
65,99615
forsøk,99605
Anna,99517
1917,99499
tjeneste,99360
tall,99194
je,98990
september,98979
tunge,98948
munnen,98869
set,98700
ønsker,98365
fremst,98330
presten,98313
virker,98253
antall,98238
sende,98201
ben,98199
Jens,97890
oZ,97768
Vil,97579
virkeligheten,97571
Kongen,97568
ønsket,97564
Knut,97536
skog,97526
lra,97383
matte,97372
”,97259
armen,97130
løs,97005
øyeblikk,96732
Mange,96653
bygd,96591
Johannes,96549
1914,96536
ka,96500
hånd,96499
solen,96368
merket,96146
syn,96086
fine,96039
1927,96013
viktigste,96002
betyr,95947
minste,95889
Z,95735
vakre,95720
spørsmålet,95710
Noen,95540
søke,95495
verdi,95354
frøken,95314
Christian,95278
vant,95175
praktisk,95088
åpne,95009
z,94973
kone,94961
møtte,94842
grep,94687
54,94204
synd,94101
formann,94098
løpet,94078
skade,94074
63,94051
Jesu,93933
løftet,93903
nærmest,93814
himmelen,93652
skritt,93562
1925,93474
49,93438
aldeles,93430
danske,93421
Naar,93400
300,93390
virke,93361
vinduet,93305
53,93250
Far,92935
Erik,92918
franske,92868
ad,92663
vanlig,92610
Seiv,92526
februar,92374
herr,92354
søkte,92321
fin,92228
1922,92163
Anne,92088
Folk,92077
plan,91997
56,91991
1923,91977
r.,91862
måneder,91771
reist,91654
blå,91622
takk,91511
Bkal,91504
lukket,91503
till,91497
person,91480
blod,91306
dannet,91232
Nr,91168
slått,91135
To,90975
rna,90523
1924,90518
gjøres,90390
lette,90239
overalt,90200
dør,90087
styrke,89885
pris,89870
51,89752
he,89742
millioner,89682
68,89612
ytre,89573
1916,89534
møter,89488
sådan,89459
vakker,89438
vera,89435
Siden,89352
Ola,89325
vinteren,89283
område,89182
drive,89114
kroppen,89044
pk,88962
ra,88787
vær,88734
fullstendig,88646
nytte,88571
sommeren,88517
linje,88503
sjel,88479
150,88334
høire,88268
§§,88248
Hele,88166
hurtig,88106
grunnlag,88058
kjenne,87984
sent,87944
forsøkte,87866
inntrykk,87844
1929,87838
dra,87829
1928,87472
kjøpte,87291
